"idx","genres"
761,"Crime"
761,"Film-Noir"
762,"Drama"
762,"Thriller"
763,"Action"
763,"Thriller"
764,"Children"
764,"Comedy"
765,"Drama"
766,"Children"
766,"Comedy"
766,"Western"
767,"Adventure"
767,"Western"
768,"Adventure"
768,"Children"
768,"Fantasy"
769,"Children"
769,"Comedy"
770,"Children"
770,"Comedy"
770,"Fantasy"
770,"Romance"
771,"Children"
771,"Drama"
772,"Children"
772,"Comedy"
772,"Romance"
773,"Children"
773,"Comedy"
773,"Drama"
774,"Adventure"
774,"Children"
774,"Drama"
775,"Children"
775,"Comedy"
776,"Adventure"
776,"Children"
777,"Children"
777,"Comedy"
777,"Mystery"
778,"Adventure"
778,"Drama"
778,"Sci-Fi"
779,"Comedy"
780,"Children"
780,"Comedy"
781,"Animation"
781,"Children"
781,"Fantasy"
781,"Musical"
781,"Romance"
782,"Animation"
782,"Children"
782,"Musical"
783,"Animation"
783,"Children"
783,"Musical"
784,"Animation"
784,"Children"
784,"Fantasy"
784,"Musical"
785,"Adventure"
785,"Drama"
786,"Children"
786,"Comedy"
786,"Fantasy"
786,"Musical"
787,"Animation"
787,"Children"
787,"Drama"
787,"Musical"
788,"Adventure"
788,"Animation"
788,"Children"
788,"Musical"
789,"Adventure"
789,"Children"
789,"Musical"
790,"Adventure"
790,"Animation"
790,"Children"
790,"Fantasy"
790,"Musical"
791,"Animation"
791,"Children"
791,"Drama"
792,"Comedy"
792,"Crime"
792,"Drama"
792,"Thriller"
793,"Musical"
793,"Romance"
794,"Action"
794,"Crime"
794,"Thriller"
795,"Action"
795,"Horror"
795,"Sci-Fi"
795,"Thriller"
796,"Drama"
797,"Drama"
798,"Comedy"
798,"Drama"
799,"Drama"
799,"Romance"
800,"Drama"
800,"Romance"
801,"Action"
801,"Drama"
801,"Thriller"
802,"Action"
802,"Adventure"
803,"Documentary"
803,"Drama"
804,"Drama"
805,"Crime"
805,"Drama"
805,"Romance"
806,"Drama"
807,"Thriller"
808,"Drama"
809,"Comedy"
809,"Musical"
809,"Romance"
810,"Drama"
810,"Romance"
811,"Comedy"
811,"Drama"
812,"Thriller"
813,"Animation"
813,"Children"
813,"Comedy"
813,"Fantasy"
813,"Musical"
813,"Romance"
814,"Comedy"
814,"Musical"
814,"Romance"
815,"Crime"
815,"Film-Noir"
816,"Children"
816,"Comedy"
816,"Fantasy"
816,"Musical"
817,"Drama"
817,"Horror"
817,"Thriller"
818,"Comedy"
818,"Sci-Fi"
819,"Comedy"
819,"War"
820,"Comedy"
820,"Crime"
821,"Comedy"
822,"Comedy"
822,"Musical"
822,"Romance"
823,"Drama"
824,"Comedy"
824,"Musical"
825,"Crime"
825,"Drama"
826,"Adventure"
826,"Drama"
827,"Crime"
827,"Mystery"
827,"Thriller"
828,"Drama"
828,"Musical"
828,"Romance"
829,"Crime"
829,"Mystery"
829,"Thriller"
830,"Drama"
830,"War"
831,"Comedy"
832,"Crime"
832,"Mystery"
832,"Thriller"
833,"Drama"
834,"Drama"
834,"Romance"
834,"Thriller"
835,"Drama"
836,"Drama"
837,"Children"
837,"Drama"
837,"Sci-Fi"
838,"Children"
838,"Drama"
838,"Fantasy"
839,"Action"
839,"Drama"
839,"Romance"
840,"Action"
840,"Romance"
841,"Drama"
842,"Drama"
843,"Horror"
844,"Comedy"
845,"Documentary"
846,"Action"
846,"Comedy"
846,"Drama"
847,"Crime"
847,"Drama"
848,"Drama"
849,"Drama"
850,"Drama"
851,"Comedy"
851,"Drama"
852,"Drama"
853,"Documentary"
854,"Drama"
855,"Comedy"
855,"Crime"
856,"Comedy"
856,"Fantasy"
857,"Action"
857,"Adventure"
857,"Sci-Fi"
857,"Thriller"
858,"Horror"
859,"Action"
859,"Adventure"
859,"Sci-Fi"
859,"Thriller"
860,"Horror"
860,"Mystery"
861,"Drama"
861,"Mystery"
862,"Drama"
863,"Comedy"
864,"Adventure"
864,"Comedy"
864,"Fantasy"
865,"Romance"
866,"Drama"
867,"Documentary"
868,"Documentary"
869,"Animation"
869,"Children"
869,"Comedy"
869,"Crime"
870,"Drama"
871,"Animation"
871,"Comedy"
871,"Drama"
871,"Fantasy"
872,"Drama"
873,"Drama"
873,"War"
874,"Comedy"
874,"Drama"
875,"Drama"
876,"Comedy"
877,"Action"
878,"Comedy"
879,"Drama"
880,"Comedy"
880,"Drama"
881,"Comedy"
881,"Drama"
881,"Romance"
882,"Drama"
882,"Fantasy"
882,"Romance"
883,"Drama"
883,"Romance"
884,"Drama"
884,"War"
885,"Crime"
885,"Drama"
885,"Film-Noir"
886,"Comedy"
887,"Drama"
887,"Romance"
887,"War"
888,"Comedy"
888,"Drama"
889,"Drama"
890,"Drama"
891,"Drama"
892,"Comedy"
892,"Romance"
893,"Documentary"
894,"Crime"
894,"Drama"
894,"Romance"
895,"Documentary"
895,"Musical"
896,"Documentary"
897,"Drama"
898,"Comedy"
899,"Action"
899,"Adventure"
899,"Sci-Fi"
900,"Action"
900,"Adventure"
900,"Comedy"
900,"Fantasy"
900,"Romance"
901,"Action"
901,"Adventure"
902,"Fantasy"
902,"Sci-Fi"
903,"Action"
903,"Adventure"
903,"Horror"
903,"Sci-Fi"
904,"Action"
904,"Adventure"
904,"Western"
905,"Comedy"
906,"Drama"
907,"Adventure"
907,"Drama"
907,"War"
908,"Crime"
908,"Drama"
908,"Sci-Fi"
908,"Thriller"
909,"Drama"
910,"Action"
910,"Drama"
910,"War"
911,"Action"
911,"Drama"
911,"Western"
912,"Action"
912,"Adventure"
912,"Sci-Fi"
913,"Drama"
913,"Fantasy"
913,"Romance"
914,"Film-Noir"
914,"Mystery"
914,"Thriller"
915,"Crime"
915,"Drama"
916,"Horror"
916,"Sci-Fi"
917,"Action"
917,"Adventure"
917,"Comedy"
917,"Fantasy"
917,"Horror"
918,"Adventure"
918,"Drama"
918,"Romance"
919,"Drama"
919,"War"
920,"Action"
920,"Crime"
920,"Drama"
920,"Thriller"
921,"Crime"
921,"Horror"
922,"Action"
922,"Comedy"
922,"Musical"
923,"Crime"
923,"Drama"
924,"Drama"
924,"War"
925,"Adventure"
925,"Animation"
925,"Children"
925,"Comedy"
925,"Sci-Fi"
926,"Action"
926,"Drama"
926,"Romance"
926,"War"
927,"Drama"
928,"Drama"
928,"Romance"
929,"Crime"
929,"Drama"
930,"Drama"
931,"Comedy"
931,"Romance"
932,"Drama"
933,"Drama"
933,"Mystery"
933,"Sci-Fi"
934,"Action"
934,"Drama"
934,"War"
935,"Comedy"
935,"Crime"
936,"Comedy"
936,"Drama"
936,"Romance"
937,"Comedy"
937,"Drama"
937,"Romance"
938,"Drama"
939,"Comedy"
940,"Action"
940,"Sci-Fi"
940,"Thriller"
941,"Comedy"
941,"Fantasy"
941,"Horror"
942,"Drama"
942,"War"
943,"Comedy"
943,"Drama"
944,"Comedy"
944,"Drama"
944,"Romance"
945,"Crime"
945,"Drama"
945,"Film-Noir"
945,"Thriller"
946,"Drama"
947,"Comedy"
947,"Drama"
947,"Romance"
948,"Crime"
948,"Film-Noir"
948,"Thriller"
949,"Action"
949,"Crime"
949,"Romance"
949,"Thriller"
950,"Adventure"
950,"Drama"
950,"War"
951,"Drama"
951,"Fantasy"
952,"Crime"
952,"Film-Noir"
952,"Mystery"
952,"Thriller"
953,"Drama"
953,"Sci-Fi"
953,"Thriller"
954,"Action"
954,"Adventure"
954,"Drama"
954,"Western"
955,"Comedy"
955,"Horror"
955,"Sci-Fi"
956,"Comedy"
956,"Musical"
956,"War"
957,"Comedy"
957,"Romance"
958,"Horror"
959,"Adventure"
959,"Drama"
960,"Crime"
960,"Film-Noir"
960,"Thriller"
961,"Action"
961,"Comedy"
961,"Fantasy"
961,"Horror"
962,"Action"
962,"Adventure"
962,"Drama"
962,"War"
963,"Drama"
963,"War"
964,"Action"
964,"Drama"
964,"Mystery"
964,"Romance"
964,"Thriller"
965,"Comedy"
965,"Fantasy"
965,"Romance"
966,"Drama"
966,"Western"
967,"Crime"
967,"Thriller"
967,"War"
968,"Comedy"
968,"Drama"
969,"Comedy"
969,"Mystery"
969,"Thriller"
970,"Adventure"
970,"Comedy"
970,"Sci-Fi"
971,"Comedy"
971,"Crime"
971,"Drama"
972,"Drama"
972,"War"
973,"Comedy"
973,"Drama"
973,"Film-Noir"
974,"Action"
974,"Adventure"
974,"Animation"
974,"Sci-Fi"
975,"Action"
975,"Adventure"
975,"Fantasy"
976,"Drama"
977,"Comedy"
977,"Drama"
977,"Romance"
978,"Comedy"
978,"Fantasy"
979,"Comedy"
979,"Drama"
980,"Drama"
981,"Comedy"
981,"Drama"
981,"War"
982,"Animation"
982,"Children"
982,"Fantasy"
982,"Musical"
983,"Drama"
983,"Western"
984,"Crime"
984,"Film-Noir"
984,"Mystery"
985,"Comedy"
986,"Drama"
986,"Romance"
987,"Action"
987,"Adventure"
987,"Drama"
988,"Comedy"
989,"Documentary"
990,"Drama"
990,"Romance"
991,"Action"
991,"Adventure"
992,"Comedy"
992,"Drama"
993,"Drama"
994,"Drama"
995,"Drama"
995,"Romance"
996,"Comedy"
997,"Drama"
997,"Musical"
998,"Drama"
998,"War"
999,"Comedy"
999,"Drama"
1000,"Drama"
1000,"Sci-Fi"
1001,"Children"
1001,"Drama"
1001,"Fantasy"
1002,"Adventure"
1002,"Drama"
1003,"Action"
1003,"Western"
1004,"Drama"
1004,"Romance"
1005,"Adventure"
1005,"Drama"
1005,"Sci-Fi"
1006,"Comedy"
1006,"Romance"
1007,"Documentary"
1008,"Drama"
1009,"Comedy"
1009,"Drama"
1010,"Action"
1010,"Horror"
1010,"Sci-Fi"
1010,"Thriller"
1011,"Comedy"
1011,"Horror"
1011,"Thriller"
1012,"Horror"
1013,"Horror"
1014,"Horror"
1015,"Horror"
1016,"Horror"
1017,"Drama"
1017,"Horror"
1017,"Mystery"
1017,"Thriller"
1018,"Horror"
1019,"Horror"
1020,"Horror"
1021,"Horror"
1022,"Horror"
1022,"Thriller"
1023,"Horror"
1023,"Thriller"
1024,"Horror"
1024,"Sci-Fi"
1025,"Horror"
1025,"Mystery"
1026,"Horror"
1026,"Thriller"
1027,"Drama"
1027,"Horror"
1027,"Thriller"
1028,"Fantasy"
1028,"Horror"
1028,"Romance"
1028,"Thriller"
1029,"Drama"
1029,"Horror"
1029,"Sci-Fi"
1030,"Horror"
1031,"Horror"
1031,"Thriller"
1032,"Thriller"
1033,"Crime"
1033,"Drama"
1033,"Thriller"
1034,"Drama"
1034,"Fantasy"
1034,"Horror"
1034,"Thriller"
1035,"Drama"
1035,"Fantasy"
1035,"Horror"
1036,"Horror"
1036,"Thriller"
1037,"Horror"
1038,"Horror"
1039,"Horror"
1039,"Mystery"
1039,"Thriller"
1040,"Crime"
1040,"Drama"
1040,"Thriller"
1041,"Crime"
1041,"Thriller"
1042,"Comedy"
1042,"Drama"
1042,"Romance"
1043,"Drama"
1043,"Mystery"
1044,"Horror"
1044,"Thriller"
1045,"Action"
1045,"Adventure"
1045,"Sci-Fi"
1045,"Thriller"
1046,"Drama"
1046,"Romance"
1047,"Drama"
1048,"Children"
1048,"Comedy"
1049,"Documentary"
1050,"Drama"
1051,"Drama"
1052,"Drama"
1053,"Adventure"
1053,"Children"
1053,"Comedy"
1054,"Action"
1054,"Adventure"
1054,"Thriller"
1055,"Adventure"
1055,"Sci-Fi"
1056,"Action"
1056,"Mystery"
1056,"Sci-Fi"
1057,"Action"
1057,"Sci-Fi"
1058,"Action"
1058,"Adventure"
1058,"Sci-Fi"
1058,"Thriller"
1059,"Action"
1059,"Adventure"
1059,"Sci-Fi"
1060,"Adventure"
1060,"Comedy"
1060,"Sci-Fi"
1061,"Action"
1061,"Crime"
1062,"Action"
1062,"Comedy"
1062,"Western"
1063,"Action"
1063,"Western"
1064,"Comedy"
1064,"Musical"
1064,"Romance"
1065,"Comedy"
1065,"Musical"
1065,"Romance"
1066,"Action"
1066,"Drama"
1067,"Action"
1067,"Drama"
1067,"Thriller"
1068,"Action"
1068,"Horror"
1069,"Horror"
1069,"Thriller"
1070,"Action"
1070,"Horror"
1071,"Comedy"
1072,"Action"
1072,"Comedy"
1072,"Sci-Fi"
1073,"Comedy"
1073,"Drama"
1074,"Drama"
1074,"Romance"
1075,"Comedy"
1076,"Comedy"
1076,"Drama"
1077,"Action"
1077,"Comedy"
1077,"Crime"
1077,"Drama"
1077,"Sci-Fi"
1078,"Drama"
1079,"Romance"
1079,"War"
1080,"Drama"
1081,"Drama"
1082,"Adventure"
1082,"Animation"
1082,"Comedy"
1082,"Crime"
1083,"Crime"
1083,"Drama"
1083,"Mystery"
1083,"Thriller"
1084,"Comedy"
1084,"Horror"
1084,"Mystery"
1084,"Thriller"
1085,"Action"
1085,"Romance"
1085,"War"
1085,"Western"
1086,"Comedy"
1086,"Drama"
1086,"Fantasy"
1086,"Romance"
1087,"Crime"
1087,"Drama"
1087,"Romance"
1088,"Drama"
1089,"Drama"
1090,"Comedy"
1091,"Crime"
1091,"Drama"
1091,"Romance"
1092,"Drama"
1092,"Musical"
1093,"Drama"
1094,"Adventure"
1094,"Drama"
1095,"Crime"
1095,"Drama"
1095,"Mystery"
1095,"Thriller"
1096,"Drama"
1097,"Comedy"
1098,"Children"
1099,"Action"
1099,"Thriller"
1100,"Drama"
1101,"Action"
1101,"Adventure"
1101,"Comedy"
1101,"Thriller"
1102,"Comedy"
1102,"Thriller"
1103,"Action"
1103,"Comedy"
1104,"Action"
1104,"Comedy"
1104,"Crime"
1104,"Drama"
1104,"Thriller"
1105,"Drama"
1106,"Action"
1106,"Thriller"
1107,"Comedy"
1108,"Comedy"
1109,"Comedy"
1109,"Romance"
1110,"Drama"
1111,"Comedy"
1111,"War"
1112,"Comedy"
1112,"Drama"
1113,"Crime"
1114,"Comedy"
1115,"Comedy"
1115,"Romance"
1116,"Comedy"
1116,"Drama"
1117,"Comedy"
1118,"Comedy"
1118,"Drama"
1118,"Romance"
1119,"Drama"
1119,"Fantasy"
1119,"Romance"
1120,"Mystery"
1120,"Thriller"
1121,"Children"
1121,"Comedy"
1121,"Mystery"
1122,"Comedy"
1123,"Crime"
1123,"Drama"
1123,"Fantasy"
1123,"Film-Noir"
1123,"Mystery"
1123,"Romance"
1124,"Action"
1124,"Drama"
1125,"Crime"
1125,"Drama"
1126,"Comedy"
1126,"Romance"
1127,"Action"
1127,"Comedy"
1127,"Crime"
1127,"Drama"
1128,"Children"
1128,"Comedy"
1129,"Romance"
1130,"Comedy"
1130,"Drama"
1131,"Romance"
1132,"Action"
1132,"Romance"
1132,"Sci-Fi"
1132,"Thriller"
1133,"Drama"
1133,"Thriller"
1134,"Drama"
1134,"Thriller"
1135,"Comedy"
1135,"Drama"
1135,"Mystery"
1135,"Romance"
1136,"Comedy"
1137,"Drama"
1137,"Musical"
1138,"Action"
1138,"Drama"
1138,"Thriller"
1139,"Animation"
1139,"Children"
1139,"Musical"
1140,"Comedy"
1141,"Romance"
1142,"Action"
1142,"Adventure"
1142,"Children"
1143,"Drama"
1143,"Romance"
1144,"Action"
1145,"Drama"
1145,"Romance"
1146,"Action"
1146,"Adventure"
1146,"Thriller"
1147,"Comedy"
1147,"Crime"
1147,"Romance"
1148,"Drama"
1148,"Romance"
1149,"Comedy"
1150,"Drama"
1150,"War"
1151,"Comedy"
1152,"Romance"
1153,"Action"
1153,"Drama"
1153,"Thriller"
1154,"Comedy"
1155,"Action"
1155,"Adventure"
1155,"Comedy"
1156,"Action"
1156,"Thriller"
1157,"Drama"
1158,"Comedy"
1159,"Action"
1159,"Adventure"
1159,"Comedy"
1159,"Sci-Fi"
1160,"Comedy"
1160,"Drama"
1161,"Drama"
1162,"Comedy"
1162,"Drama"
1162,"Romance"
1163,"Comedy"
1163,"Romance"
1164,"Comedy"
1164,"Drama"
1164,"Romance"
1165,"Action"
1165,"Adventure"
1165,"Sci-Fi"
1165,"Thriller"
1166,"Drama"
1167,"Comedy"
1168,"Children"
1168,"Drama"
1169,"Drama"
1169,"Romance"
1170,"Comedy"
1170,"Romance"
1171,"Adventure"
1171,"Children"
1171,"Drama"
1172,"Action"
1172,"Adventure"
1172,"Thriller"
1173,"Drama"
1173,"Romance"
1174,"Action"
1174,"Romance"
1174,"Thriller"
1175,"Action"
1175,"Adventure"
1175,"Fantasy"
1175,"Thriller"
1176,"Comedy"
1176,"Drama"
1176,"Romance"
1177,"Comedy"
1177,"Thriller"
1178,"Adventure"
1178,"Animation"
1178,"Children"
1178,"Comedy"
1178,"Musical"
1179,"Comedy"
1179,"Romance"
1180,"Comedy"
1180,"Romance"
1181,"Drama"
1182,"Action"
1182,"Crime"
1182,"Drama"
1182,"Thriller"
1183,"Romance"
1184,"Action"
1184,"Comedy"
1184,"Sci-Fi"
1185,"Comedy"
1186,"Adventure"
1186,"Children"
1187,"Children"
1187,"Fantasy"
1188,"Drama"
1188,"Sci-Fi"
1189,"Comedy"
1190,"Action"
1190,"Drama"
1191,"Action"
1191,"Adventure"
1191,"Fantasy"
1192,"Children"
1192,"Comedy"
1193,"Action"
1193,"Crime"
1193,"Drama"
1193,"Thriller"
1194,"Horror"
1194,"Sci-Fi"
1194,"Thriller"
1195,"Action"
1195,"Adventure"
1195,"Sci-Fi"
1195,"Thriller"
1196,"Children"
1196,"Comedy"
1197,"Comedy"
1197,"Romance"
1198,"Comedy"
1198,"Drama"
1199,"Drama"
1200,"Drama"
1200,"Mystery"
1200,"Romance"
1200,"Thriller"
1201,"Crime"
1201,"Drama"
1201,"Thriller"
1202,"Action"
1203,"Drama"
1203,"Romance"
1204,"Crime"
1204,"Drama"
1204,"Film-Noir"
1205,"Comedy"
1206,"Horror"
1206,"Sci-Fi"
1206,"Thriller"
1207,"Action"
1207,"Comedy"
1208,"Adventure"
1208,"Romance"
1209,"Action"
1209,"Adventure"
1210,"Action"
1210,"Thriller"
1211,"Drama"
1211,"Thriller"
1212,"Action"
1212,"Adventure"
1212,"Thriller"
1213,"Drama"
1213,"Romance"
1214,"Comedy"
1215,"Drama"
1216,"Comedy"
1217,"Adventure"
1217,"Drama"
1218,"Action"
1218,"Thriller"
1218,"War"
1219,"Crime"
1219,"Film-Noir"
1219,"Mystery"
1219,"Thriller"
1220,"Adventure"
1220,"Drama"
1220,"War"
1221,"Crime"
1221,"Drama"
1221,"Mystery"
1221,"Thriller"
1222,"Drama"
1223,"Horror"
1224,"Drama"
1225,"Drama"
1225,"Mystery"
1225,"Thriller"
1226,"Action"
1226,"Drama"
1226,"Thriller"
1227,"Crime"
1227,"Drama"
1227,"Mystery"
1228,"Comedy"
1228,"Romance"
1229,"Action"
1229,"Thriller"
1230,"Drama"
1231,"Drama"
1232,"Comedy"
1232,"Drama"
1232,"Romance"
1233,"Comedy"
1233,"Drama"
1234,"Comedy"
1234,"Drama"
1235,"Drama"
1235,"Romance"
1236,"Horror"
1236,"Mystery"
1236,"Thriller"
1237,"Drama"
1237,"Mystery"
1237,"Thriller"
1238,"Children"
1238,"Comedy"
1238,"Romance"
1238,"Sci-Fi"
1239,"Crime"
1239,"Drama"
1239,"Thriller"
1240,"Comedy"
1240,"Drama"
1241,"Documentary"
1242,"Drama"
1243,"Documentary"
1244,"Drama"
1244,"Sci-Fi"
1244,"Thriller"
1245,"Children"
1245,"Drama"
1245,"Fantasy"
1246,"Drama"
1246,"Horror"
1246,"Thriller"
1247,"Drama"
1247,"Romance"
1248,"Romance"
1248,"Thriller"
1249,"Drama"
1250,"Drama"
1251,"Crime"
1251,"Mystery"
1251,"Thriller"
1252,"Crime"
1253,"Comedy"
1253,"War"
1254,"Comedy"
1255,"Action"
1255,"Drama"
1256,"Drama"
1256,"War"
1257,"Crime"
1257,"Drama"
1257,"Thriller"
1258,"Drama"
1259,"Drama"
1260,"Drama"
1260,"Romance"
1260,"Thriller"
1261,"Crime"
1261,"Thriller"
1262,"Action"
1262,"Sci-Fi"
1263,"Comedy"
1263,"Drama"
1264,"Drama"
1264,"Romance"
1265,"Comedy"
1266,"Drama"
1266,"Romance"
1267,"Action"
1267,"Adventure"
1267,"Fantasy"
1268,"Comedy"
1268,"Drama"
1268,"Sci-Fi"
1269,"Drama"
1269,"Romance"
1270,"Drama"
1270,"Romance"
1271,"Drama"
1271,"Romance"
1272,"Crime"
1272,"Thriller"
1273,"Action"
1273,"Thriller"
1274,"Adventure"
1274,"Animation"
1274,"Children"
1274,"Drama"
1274,"Musical"
1275,"Comedy"
1275,"Crime"
1275,"Thriller"
1276,"Action"
1276,"Horror"
1276,"Sci-Fi"
1277,"Drama"
1277,"Mystery"
1278,"Drama"
1279,"Drama"
1280,"Drama"
1280,"War"
1281,"Comedy"
1281,"Drama"
1282,"Comedy"
1282,"Drama"
1283,"Children"
1283,"Comedy"
1283,"Fantasy"
1284,"Comedy"
1285,"Drama"
1285,"Romance"
1286,"Children"
1286,"Comedy"
1287,"Crime"
1287,"Drama"
1287,"Mystery"
1288,"Children"
1288,"Comedy"
1289,"Comedy"
1289,"Horror"
1289,"Mystery"
1289,"Thriller"
1290,"Thriller"
1291,"Drama"
1292,"Drama"
1292,"Romance"
1293,"Action"
1293,"Adventure"
1293,"Thriller"
1294,"Action"
1294,"Adventure"
1294,"Drama"
1294,"Sci-Fi"
1295,"Drama"
1295,"Romance"
1296,"Crime"
1296,"Drama"
1296,"Thriller"
1297,"Drama"
1298,"Comedy"
1299,"Comedy"
1299,"Crime"
1300,"Drama"
1300,"Romance"
1301,"Comedy"
1301,"Drama"
1302,"Drama"
1302,"Romance"
1303,"Action"
1303,"Children"
1303,"Comedy"
1304,"Comedy"
1305,"Comedy"
1306,"Adventure"
1306,"Film-Noir"
1306,"Sci-Fi"
1306,"Thriller"
1307,"Action"
1307,"Crime"
1307,"Thriller"
1308,"Comedy"
1309,"Crime"
1309,"Drama"
1309,"Fantasy"
1309,"Thriller"
1310,"Comedy"
1310,"Romance"
1311,"Drama"
1311,"Romance"
1312,"Drama"
1313,"Comedy"
1314,"Action"
1314,"Horror"
1314,"Sci-Fi"
1315,"Drama"
1315,"Romance"
1316,"Action"
1316,"Crime"
1316,"Thriller"
1317,"Crime"
1317,"Romance"
1317,"Thriller"
1318,"Horror"
1319,"Action"
1319,"Comedy"
1319,"Musical"
1320,"Comedy"
1320,"Romance"
1321,"Sci-Fi"
1321,"Thriller"
1322,"Crime"
1322,"Drama"
1322,"Mystery"
1322,"Romance"
1322,"Thriller"
1323,"Comedy"
1323,"Drama"
1323,"Romance"
1324,"Crime"
1324,"Thriller"
1325,"Crime"
1325,"Drama"
1325,"Thriller"
1326,"Action"
1326,"Crime"
1326,"Thriller"
1327,"Comedy"
1328,"Comedy"
1328,"Drama"
1329,"Documentary"
1329,"IMAX"
1330,"Thriller"
1331,"Comedy"
1331,"Crime"
1331,"Drama"
1331,"Mystery"
1331,"Thriller"
1332,"Action"
1332,"Adventure"
1332,"Drama"
1333,"Crime"
1333,"Drama"
1334,"Crime"
1334,"Drama"
1334,"Mystery"
1334,"Thriller"
1335,"Adventure"
1335,"Children"
1335,"Comedy"
1336,"Drama"
1337,"Crime"
1337,"Drama"
1338,"Comedy"
1338,"Drama"
1339,"Children"
1339,"Comedy"
1339,"Drama"
1340,"Comedy"
1340,"Drama"
1341,"Comedy"
1341,"Romance"
1342,"Comedy"
1342,"Thriller"
1343,"Comedy"
1343,"Drama"
1344,"Adventure"
1344,"Children"
1345,"Comedy"
1345,"Documentary"
1346,"Drama"
1346,"Romance"
1347,"Action"
1347,"Adventure"
1347,"Sci-Fi"
1348,"Action"
1348,"Drama"
1348,"Thriller"
1349,"Crime"
1349,"Drama"
1349,"Mystery"
1349,"Thriller"
1350,"Drama"
1350,"Fantasy"
1350,"Romance"
1351,"Comedy"
1351,"Drama"
1352,"Comedy"
1353,"Comedy"
1354,"Drama"
1355,"Drama"
1355,"Thriller"
1356,"Drama"
1356,"Romance"
1357,"Comedy"
1357,"Mystery"
1357,"Thriller"
1358,"Adventure"
1358,"Children"
1358,"Comedy"
1358,"Fantasy"
1359,"Comedy"
1360,"Documentary"
1361,"Comedy"
1362,"Action"
1362,"Comedy"
1363,"Drama"
1364,"Drama"
1365,"Horror"
1365,"Sci-Fi"
1366,"Comedy"
1367,"Action"
1367,"Comedy"
1367,"Crime"
1368,"Action"
1368,"Adventure"
1369,"Comedy"
1369,"Drama"
1370,"Crime"
1370,"Drama"
1370,"Romance"
1370,"War"
1371,"Comedy"
1372,"Drama"
1372,"Sci-Fi"
1372,"Thriller"
1373,"Adventure"
1373,"Animation"
1373,"Children"
1373,"Fantasy"
1373,"Musical"
1374,"Action"
1374,"Sci-Fi"
1374,"Thriller"
1375,"Comedy"
1375,"Drama"
1375,"Romance"
1376,"Adventure"
1376,"Comedy"
1376,"Drama"
1377,"Comedy"
1377,"Drama"
1377,"Romance"
1378,"Adventure"
1378,"Comedy"
1378,"Western"
1379,"Comedy"
1379,"Drama"
1379,"Romance"
1380,"Drama"
1380,"Mystery"
1380,"Thriller"
1381,"Horror"
1381,"Thriller"
1382,"Thriller"
1383,"Drama"
1384,"Adventure"
1384,"Comedy"
1384,"Romance"
1385,"Comedy"
1385,"Drama"
1385,"Romance"
1386,"Drama"
1386,"Romance"
1387,"Comedy"
1387,"Drama"
1388,"Drama"
1388,"Romance"
1389,"Comedy"
1389,"Drama"
1390,"Comedy"
1390,"Romance"
1391,"Adventure"
1391,"Animation"
1391,"Children"
1391,"Comedy"
1391,"Drama"
1391,"Musical"
1391,"Romance"
