"idx","title","value","genres"
258,"Pulp Fiction (1994)",1,"Thriller"
259,"Pushing Hands (Tui shou) (1992)",1,"Drama"
260,"Priest (1994)",1,"Drama"
261,"Quiz Show (1994)",1,"Drama"
262,"Picture Bride (Bijo photo) (1994)",1,"Drama"
262,"Picture Bride (Bijo photo) (1994)",1,"Romance"
263,"Queen Margot (Reine Margot, La) (1994)",1,"Drama"
263,"Queen Margot (Reine Margot, La) (1994)",1,"Romance"
264,"Quick and the Dead, The (1995)",1,"Action"
264,"Quick and the Dead, The (1995)",1,"Thriller"
264,"Quick and the Dead, The (1995)",1,"Western"
265,"Roommates (1995)",1,"Comedy"
265,"Roommates (1995)",1,"Drama"
266,"Ready to Wear (Pret-A-Porter) (1994)",1,"Comedy"
267,"Three Colors: Red (Trois couleurs: Rouge) (1994)",1,"Drama"
268,"Three Colors: Blue (Trois couleurs: Bleu) (1993)",1,"Drama"
269,"Three Colors: White (Trzy kolory: Bialy) (1994)",1,"Comedy"
269,"Three Colors: White (Trzy kolory: Bialy) (1994)",1,"Drama"
270,"Rent-a-Kid (1995)",1,"Comedy"
271,"Relative Fear (1994)",1,"Horror"
271,"Relative Fear (1994)",1,"Thriller"
272,"Stuart Saves His Family (1995)",1,"Comedy"
273,"Swan Princess, The (1994)",1,"Animation"
273,"Swan Princess, The (1994)",1,"Children"
274,"Secret of Roan Inish, The (1994)",1,"Children"
274,"Secret of Roan Inish, The (1994)",1,"Drama"
274,"Secret of Roan Inish, The (1994)",1,"Fantasy"
274,"Secret of Roan Inish, The (1994)",1,"Mystery"
275,"Specialist, The (1994)",1,"Action"
275,"Specialist, The (1994)",1,"Drama"
275,"Specialist, The (1994)",1,"Thriller"
276,"Stargate (1994)",1,"Action"
276,"Stargate (1994)",1,"Adventure"
276,"Stargate (1994)",1,"Sci-Fi"
277,"Santa Clause, The (1994)",1,"Comedy"
277,"Santa Clause, The (1994)",1,"Drama"
277,"Santa Clause, The (1994)",1,"Fantasy"
278,"Shawshank Redemption, The (1994)",1,"Crime"
278,"Shawshank Redemption, The (1994)",1,"Drama"
279,"Shallow Grave (1994)",1,"Comedy"
279,"Shallow Grave (1994)",1,"Drama"
279,"Shallow Grave (1994)",1,"Thriller"
280,"Suture (1993)",1,"Film-Noir"
280,"Suture (1993)",1,"Thriller"
281,"Strawberry and Chocolate (Fresa y chocolate) (1993)",1,"Drama"
282,"Swimming with Sharks (1995)",1,"Comedy"
282,"Swimming with Sharks (1995)",1,"Drama"
283,"Sum of Us, The (1994)",1,"Comedy"
283,"Sum of Us, The (1994)",1,"Drama"
284,"National Lampoon's Senior Trip (1995)",1,"Comedy"
285,"To Live (Huozhe) (1994)",1,"Drama"
286,"Tank Girl (1995)",1,"Action"
286,"Tank Girl (1995)",1,"Comedy"
286,"Tank Girl (1995)",1,"Sci-Fi"
287,"Tales from the Crypt Presents: Demon Knight (1995)",1,"Horror"
287,"Tales from the Crypt Presents: Demon Knight (1995)",1,"Thriller"
288,"Star Trek: Generations (1994)",1,"Adventure"
288,"Star Trek: Generations (1994)",1,"Drama"
288,"Star Trek: Generations (1994)",1,"Sci-Fi"
289,"Tales from the Hood (1995)",1,"Action"
289,"Tales from the Hood (1995)",1,"Crime"
289,"Tales from the Hood (1995)",1,"Horror"
290,"Tom & Viv (1994)",1,"Drama"
291,"Village of the Damned (1995)",1,"Horror"
291,"Village of the Damned (1995)",1,"Sci-Fi"
292,"Tommy Boy (1995)",1,"Comedy"
293,"Vanya on 42nd Street (1994)",1,"Drama"
294,"Underneath (1995)",1,"Mystery"
294,"Underneath (1995)",1,"Thriller"
295,"Walking Dead, The (1995)",1,"Drama"
295,"Walking Dead, The (1995)",1,"War"
296,"What's Eating Gilbert Grape (1993)",1,"Drama"
297,"Virtuosity (1995)",1,"Action"
297,"Virtuosity (1995)",1,"Sci-Fi"
297,"Virtuosity (1995)",1,"Thriller"
298,"While You Were Sleeping (1995)",1,"Comedy"
298,"While You Were Sleeping (1995)",1,"Romance"
299,"War, The (1994)",1,"Adventure"
299,"War, The (1994)",1,"Drama"
299,"War, The (1994)",1,"War"
300,"Double Happiness (1994)",1,"Drama"
301,"Muriel's Wedding (1994)",1,"Comedy"
302,"Baby-Sitters Club, The (1995)",1,"Children"
303,"Ace Ventura: Pet Detective (1994)",1,"Comedy"
304,"Adventures of Priscilla, Queen of the Desert, The (1994)",1,"Comedy"
304,"Adventures of Priscilla, Queen of the Desert, The (1994)",1,"Drama"
305,"Backbeat (1993)",1,"Drama"
305,"Backbeat (1993)",1,"Musical"
306,"Bitter Moon (1992)",1,"Drama"
306,"Bitter Moon (1992)",1,"Film-Noir"
306,"Bitter Moon (1992)",1,"Romance"
307,"Bullets Over Broadway (1994)",1,"Comedy"
308,"Clear and Present Danger (1994)",1,"Action"
308,"Clear and Present Danger (1994)",1,"Crime"
308,"Clear and Present Danger (1994)",1,"Drama"
308,"Clear and Present Danger (1994)",1,"Thriller"
309,"Client, The (1994)",1,"Drama"
309,"Client, The (1994)",1,"Mystery"
309,"Client, The (1994)",1,"Thriller"
310,"Corrina, Corrina (1994)",1,"Comedy"
310,"Corrina, Corrina (1994)",1,"Drama"
310,"Corrina, Corrina (1994)",1,"Romance"
311,"Crooklyn (1994)",1,"Comedy"
311,"Crooklyn (1994)",1,"Drama"
312,"Crow, The (1994)",1,"Action"
312,"Crow, The (1994)",1,"Crime"
312,"Crow, The (1994)",1,"Fantasy"
312,"Crow, The (1994)",1,"Thriller"
313,"Cobb (1994)",1,"Drama"
314,"Flintstones, The (1994)",1,"Children"
314,"Flintstones, The (1994)",1,"Comedy"
314,"Flintstones, The (1994)",1,"Fantasy"
315,"Forrest Gump (1994)",1,"Comedy"
315,"Forrest Gump (1994)",1,"Drama"
315,"Forrest Gump (1994)",1,"Romance"
315,"Forrest Gump (1994)",1,"War"
316,"Four Weddings and a Funeral (1994)",1,"Comedy"
316,"Four Weddings and a Funeral (1994)",1,"Romance"
317,"Higher Learning (1995)",1,"Drama"
318,"I Like It Like That (1994)",1,"Comedy"
318,"I Like It Like That (1994)",1,"Drama"
318,"I Like It Like That (1994)",1,"Romance"
319,"I Love Trouble (1994)",1,"Action"
319,"I Love Trouble (1994)",1,"Comedy"
320,"It Could Happen to You (1994)",1,"Comedy"
320,"It Could Happen to You (1994)",1,"Drama"
320,"It Could Happen to You (1994)",1,"Romance"
321,"Jungle Book, The (1994)",1,"Adventure"
321,"Jungle Book, The (1994)",1,"Children"
321,"Jungle Book, The (1994)",1,"Romance"
322,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",1,"Documentary"
323,"Lion King, The (1994)",1,"Adventure"
323,"Lion King, The (1994)",1,"Animation"
323,"Lion King, The (1994)",1,"Children"
323,"Lion King, The (1994)",1,"Drama"
323,"Lion King, The (1994)",1,"Musical"
323,"Lion King, The (1994)",1,"IMAX"
324,"Little Buddha (1993)",1,"Drama"
325,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",1,"Drama"
325,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",1,"Horror"
325,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",1,"Mystery"
325,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",1,"Thriller"
326,"Mask, The (1994)",1,"Action"
326,"Mask, The (1994)",1,"Comedy"
326,"Mask, The (1994)",1,"Crime"
326,"Mask, The (1994)",1,"Fantasy"
327,"Maverick (1994)",1,"Adventure"
327,"Maverick (1994)",1,"Comedy"
327,"Maverick (1994)",1,"Western"
328,"Mrs. Parker and the Vicious Circle (1994)",1,"Drama"
329,"Naked Gun 33 1/3: The Final Insult (1994)",1,"Action"
329,"Naked Gun 33 1/3: The Final Insult (1994)",1,"Comedy"
330,"Paper, The (1994)",1,"Comedy"
330,"Paper, The (1994)",1,"Drama"
331,"Reality Bites (1994)",1,"Comedy"
331,"Reality Bites (1994)",1,"Drama"
331,"Reality Bites (1994)",1,"Romance"
332,"Red Rock West (1992)",1,"Thriller"
333,"Richie Rich (1994)",1,"Children"
333,"Richie Rich (1994)",1,"Comedy"
334,"River Wild, The (1994)",1,"Action"
334,"River Wild, The (1994)",1,"Thriller"
335,"Speed (1994)",1,"Action"
335,"Speed (1994)",1,"Romance"
335,"Speed (1994)",1,"Thriller"
336,"Speechless (1994)",1,"Comedy"
336,"Speechless (1994)",1,"Romance"
337,"Timecop (1994)",1,"Action"
337,"Timecop (1994)",1,"Sci-Fi"
337,"Timecop (1994)",1,"Thriller"
338,"True Lies (1994)",1,"Action"
338,"True Lies (1994)",1,"Adventure"
338,"True Lies (1994)",1,"Comedy"
338,"True Lies (1994)",1,"Romance"
338,"True Lies (1994)",1,"Thriller"
339,"When a Man Loves a Woman (1994)",1,"Drama"
339,"When a Man Loves a Woman (1994)",1,"Romance"
340,"Wolf (1994)",1,"Drama"
340,"Wolf (1994)",1,"Horror"
340,"Wolf (1994)",1,"Romance"
340,"Wolf (1994)",1,"Thriller"
341,"Wyatt Earp (1994)",1,"Western"
342,"Bad Company (1995)",1,"Action"
342,"Bad Company (1995)",1,"Crime"
342,"Bad Company (1995)",1,"Drama"
343,"Man of No Importance, A (1994)",1,"Drama"
344,"S.F.W. (1994)",1,"Drama"
345,"Low Down Dirty Shame, A (1994)",1,"Action"
345,"Low Down Dirty Shame, A (1994)",1,"Comedy"
346,"Boys Life (1995)",1,"Drama"
347,"Colonel Chabert, Le (1994)",1,"Drama"
347,"Colonel Chabert, Le (1994)",1,"Romance"
347,"Colonel Chabert, Le (1994)",1,"War"
348,"Faster Pussycat! Kill! Kill! (1965)",1,"Action"
348,"Faster Pussycat! Kill! Kill! (1965)",1,"Crime"
348,"Faster Pussycat! Kill! Kill! (1965)",1,"Drama"
349,"Jason's Lyric (1994)",1,"Crime"
349,"Jason's Lyric (1994)",1,"Drama"
350,"Street Fighter (1994)",1,"Action"
350,"Street Fighter (1994)",1,"Adventure"
350,"Street Fighter (1994)",1,"Fantasy"
351,"Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)",1,"Action"
351,"Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)",1,"Fantasy"
352,"Federal Hill (1994)",1,"Drama"
353,"In the Mouth of Madness (1995)",1,"Horror"
353,"In the Mouth of Madness (1995)",1,"Thriller"
354,"8 Seconds (1994)",1,"Drama"
355,"Above the Rim (1994)",1,"Crime"
355,"Above the Rim (1994)",1,"Drama"
356,"Addams Family Values (1993)",1,"Children"
356,"Addams Family Values (1993)",1,"Comedy"
356,"Addams Family Values (1993)",1,"Fantasy"
357,"Age of Innocence, The (1993)",1,"Drama"
358,"Airheads (1994)",1,"Comedy"
359,"Air Up There, The (1994)",1,"Comedy"
360,"Another Stakeout (1993)",1,"Comedy"
360,"Another Stakeout (1993)",1,"Thriller"
361,"Bad Girls (1994)",1,"Western"
362,"Barcelona (1994)",1,"Comedy"
362,"Barcelona (1994)",1,"Romance"
363,"Being Human (1993)",1,"Drama"
364,"Beverly Hillbillies, The (1993)",1,"Comedy"
365,"Beverly Hills Cop III (1994)",1,"Action"
365,"Beverly Hills Cop III (1994)",1,"Comedy"
365,"Beverly Hills Cop III (1994)",1,"Crime"
365,"Beverly Hills Cop III (1994)",1,"Thriller"
366,"Black Beauty (1994)",1,"Adventure"
366,"Black Beauty (1994)",1,"Children"
366,"Black Beauty (1994)",1,"Drama"
367,"Blink (1994)",1,"Thriller"
368,"Blown Away (1994)",1,"Action"
368,"Blown Away (1994)",1,"Thriller"
369,"Blue Chips (1994)",1,"Drama"
370,"Blue Sky (1994)",1,"Drama"
370,"Blue Sky (1994)",1,"Romance"
371,"Body Snatchers (1993)",1,"Horror"
371,"Body Snatchers (1993)",1,"Sci-Fi"
371,"Body Snatchers (1993)",1,"Thriller"
372,"Boxing Helena (1993)",1,"Drama"
372,"Boxing Helena (1993)",1,"Mystery"
372,"Boxing Helena (1993)",1,"Romance"
372,"Boxing Helena (1993)",1,"Thriller"
373,"Bronx Tale, A (1993)",1,"Drama"
374,"Cabin Boy (1994)",1,"Comedy"
375,"Calendar Girl (1993)",1,"Comedy"
375,"Calendar Girl (1993)",1,"Drama"
376,"Carlito's Way (1993)",1,"Crime"
376,"Carlito's Way (1993)",1,"Drama"
377,"City Slickers II: The Legend of Curly's Gold (1994)",1,"Adventure"
377,"City Slickers II: The Legend of Curly's Gold (1994)",1,"Comedy"
377,"City Slickers II: The Legend of Curly's Gold (1994)",1,"Western"
378,"Clean Slate (1994)",1,"Comedy"
379,"Cliffhanger (1993)",1,"Action"
379,"Cliffhanger (1993)",1,"Adventure"
379,"Cliffhanger (1993)",1,"Thriller"
380,"Coneheads (1993)",1,"Comedy"
380,"Coneheads (1993)",1,"Sci-Fi"
381,"Color of Night (1994)",1,"Drama"
381,"Color of Night (1994)",1,"Thriller"
382,"Cops and Robbersons (1994)",1,"Comedy"
383,"Cowboy Way, The (1994)",1,"Action"
383,"Cowboy Way, The (1994)",1,"Comedy"
383,"Cowboy Way, The (1994)",1,"Drama"
384,"Dave (1993)",1,"Comedy"
384,"Dave (1993)",1,"Romance"
385,"Dazed and Confused (1993)",1,"Comedy"
386,"Demolition Man (1993)",1,"Action"
386,"Demolition Man (1993)",1,"Adventure"
386,"Demolition Man (1993)",1,"Sci-Fi"
387,"Even Cowgirls Get the Blues (1993)",1,"Comedy"
387,"Even Cowgirls Get the Blues (1993)",1,"Romance"
388,"Fatal Instinct (1993)",1,"Comedy"
389,"Farewell My Concubine (Ba wang bie ji) (1993)",1,"Drama"
389,"Farewell My Concubine (Ba wang bie ji) (1993)",1,"Romance"
390,"Fearless (1993)",1,"Drama"
391,"Fear of a Black Hat (1994)",1,"Comedy"
392,"With Honors (1994)",1,"Comedy"
392,"With Honors (1994)",1,"Drama"
393,"Flesh and Bone (1993)",1,"Drama"
393,"Flesh and Bone (1993)",1,"Mystery"
393,"Flesh and Bone (1993)",1,"Romance"
394,"Widows' Peak (1994)",1,"Drama"
395,"For Love or Money (1993)",1,"Comedy"
395,"For Love or Money (1993)",1,"Romance"
396,"Firm, The (1993)",1,"Drama"
396,"Firm, The (1993)",1,"Thriller"
397,"Free Willy (1993)",1,"Adventure"
397,"Free Willy (1993)",1,"Children"
397,"Free Willy (1993)",1,"Drama"
398,"Fresh (1994)",1,"Crime"
398,"Fresh (1994)",1,"Drama"
398,"Fresh (1994)",1,"Thriller"
399,"Fugitive, The (1993)",1,"Thriller"
400,"Geronimo: An American Legend (1993)",1,"Drama"
400,"Geronimo: An American Legend (1993)",1,"Western"
401,"Getaway, The (1994)",1,"Action"
401,"Getaway, The (1994)",1,"Adventure"
401,"Getaway, The (1994)",1,"Crime"
401,"Getaway, The (1994)",1,"Drama"
401,"Getaway, The (1994)",1,"Romance"
401,"Getaway, The (1994)",1,"Thriller"
402,"Getting Even with Dad (1994)",1,"Comedy"
403,"Go Fish (1994)",1,"Drama"
403,"Go Fish (1994)",1,"Romance"
404,"Hard Target (1993)",1,"Action"
404,"Hard Target (1993)",1,"Adventure"
404,"Hard Target (1993)",1,"Crime"
404,"Hard Target (1993)",1,"Thriller"
405,"Hot Shots! Part Deux (1993)",1,"Action"
405,"Hot Shots! Part Deux (1993)",1,"Comedy"
405,"Hot Shots! Part Deux (1993)",1,"War"
406,"Live Nude Girls (1995)",1,"Comedy"
407,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",1,"Comedy"
407,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",1,"Romance"
408,"House of the Spirits, The (1993)",1,"Drama"
408,"House of the Spirits, The (1993)",1,"Romance"
409,"House Party 3 (1994)",1,"Comedy"
410,"Hudsucker Proxy, The (1994)",1,"Comedy"
411,"I'll Do Anything (1994)",1,"Comedy"
411,"I'll Do Anything (1994)",1,"Drama"
412,"In the Army Now (1994)",1,"Comedy"
412,"In the Army Now (1994)",1,"War"
413,"In the Line of Fire (1993)",1,"Action"
413,"In the Line of Fire (1993)",1,"Thriller"
414,"In the Name of the Father (1993)",1,"Drama"
415,"Inkwell, The (1994)",1,"Comedy"
415,"Inkwell, The (1994)",1,"Drama"
416,"What's Love Got to Do with It? (1993)",1,"Drama"
416,"What's Love Got to Do with It? (1993)",1,"Musical"
417,"Jimmy Hollywood (1994)",1,"Comedy"
417,"Jimmy Hollywood (1994)",1,"Crime"
417,"Jimmy Hollywood (1994)",1,"Drama"
418,"Judgment Night (1993)",1,"Action"
418,"Judgment Night (1993)",1,"Crime"
418,"Judgment Night (1993)",1,"Thriller"
419,"Jurassic Park (1993)",1,"Action"
419,"Jurassic Park (1993)",1,"Adventure"
419,"Jurassic Park (1993)",1,"Sci-Fi"
419,"Jurassic Park (1993)",1,"Thriller"
420,"Kalifornia (1993)",1,"Drama"
420,"Kalifornia (1993)",1,"Thriller"
421,"Killing Zoe (1994)",1,"Crime"
421,"Killing Zoe (1994)",1,"Drama"
421,"Killing Zoe (1994)",1,"Thriller"
422,"Lassie (1994)",1,"Adventure"
422,"Lassie (1994)",1,"Children"
423,"Last Action Hero (1993)",1,"Action"
423,"Last Action Hero (1993)",1,"Adventure"
423,"Last Action Hero (1993)",1,"Comedy"
423,"Last Action Hero (1993)",1,"Fantasy"
424,"Life with Mikey (1993)",1,"Comedy"
425,"Lightning Jack (1994)",1,"Comedy"
425,"Lightning Jack (1994)",1,"Western"
426,"M. Butterfly (1993)",1,"Drama"
426,"M. Butterfly (1993)",1,"Romance"
427,"Made in America (1993)",1,"Comedy"
428,"Malice (1993)",1,"Thriller"
429,"Man Without a Face, The (1993)",1,"Drama"
430,"Manhattan Murder Mystery (1993)",1,"Comedy"
430,"Manhattan Murder Mystery (1993)",1,"Mystery"
431,"Menace II Society (1993)",1,"Action"
431,"Menace II Society (1993)",1,"Crime"
431,"Menace II Society (1993)",1,"Drama"
432,"Executive Decision (1996)",1,"Action"
432,"Executive Decision (1996)",1,"Adventure"
432,"Executive Decision (1996)",1,"Thriller"
433,"In the Realm of the Senses (Ai no corrida) (1976)",1,"Drama"
434,"What Happened Was... (1994)",1,"Comedy"
434,"What Happened Was... (1994)",1,"Drama"
434,"What Happened Was... (1994)",1,"Romance"
434,"What Happened Was... (1994)",1,"Thriller"
435,"Much Ado About Nothing (1993)",1,"Comedy"
435,"Much Ado About Nothing (1993)",1,"Romance"
436,"Mr. Wonderful (1993)",1,"Comedy"
436,"Mr. Wonderful (1993)",1,"Romance"
437,"Mrs. Doubtfire (1993)",1,"Comedy"
437,"Mrs. Doubtfire (1993)",1,"Drama"
438,"Naked (1993)",1,"Drama"
439,"Next Karate Kid, The (1994)",1,"Action"
439,"Next Karate Kid, The (1994)",1,"Children"
439,"Next Karate Kid, The (1994)",1,"Romance"
440,"No Escape (1994)",1,"Action"
440,"No Escape (1994)",1,"Drama"
440,"No Escape (1994)",1,"Sci-Fi"
441,"North (1994)",1,"Comedy"
442,"Orlando (1992)",1,"Drama"
442,"Orlando (1992)",1,"Fantasy"
442,"Orlando (1992)",1,"Romance"
443,"Perfect World, A (1993)",1,"Crime"
443,"Perfect World, A (1993)",1,"Drama"
443,"Perfect World, A (1993)",1,"Thriller"
444,"Philadelphia (1993)",1,"Drama"
445,"Piano, The (1993)",1,"Drama"
445,"Piano, The (1993)",1,"Romance"
446,"Poetic Justice (1993)",1,"Drama"
447,"Program, The (1993)",1,"Action"
447,"Program, The (1993)",1,"Drama"
448,"Puppet Masters, The (1994)",1,"Horror"
448,"Puppet Masters, The (1994)",1,"Sci-Fi"
449,"Radioland Murders (1994)",1,"Comedy"
449,"Radioland Murders (1994)",1,"Mystery"
449,"Radioland Murders (1994)",1,"Romance"
450,"Ref, The (1994)",1,"Comedy"
451,"Remains of the Day, The (1993)",1,"Drama"
451,"Remains of the Day, The (1993)",1,"Romance"
452,"Renaissance Man (1994)",1,"Comedy"
452,"Renaissance Man (1994)",1,"Drama"
453,"Rising Sun (1993)",1,"Action"
453,"Rising Sun (1993)",1,"Drama"
453,"Rising Sun (1993)",1,"Mystery"
454,"Road to Wellville, The (1994)",1,"Comedy"
455,"RoboCop 3 (1993)",1,"Action"
455,"RoboCop 3 (1993)",1,"Crime"
455,"RoboCop 3 (1993)",1,"Drama"
455,"RoboCop 3 (1993)",1,"Sci-Fi"
455,"RoboCop 3 (1993)",1,"Thriller"
456,"Robin Hood: Men in Tights (1993)",1,"Comedy"
457,"Romeo Is Bleeding (1993)",1,"Crime"
457,"Romeo Is Bleeding (1993)",1,"Thriller"
458,"Romper Stomper (1992)",1,"Action"
458,"Romper Stomper (1992)",1,"Drama"
459,"Ruby in Paradise (1993)",1,"Drama"
460,"Rudy (1993)",1,"Drama"
461,"Savage Nights (Nuits fauves, Les) (1992)",1,"Drama"
462,"Schindler's List (1993)",1,"Drama"
462,"Schindler's List (1993)",1,"War"
463,"Scout, The (1994)",1,"Comedy"
463,"Scout, The (1994)",1,"Drama"
464,"Searching for Bobby Fischer (1993)",1,"Drama"
465,"Secret Garden, The (1993)",1,"Children"
465,"Secret Garden, The (1993)",1,"Drama"
466,"Serial Mom (1994)",1,"Comedy"
466,"Serial Mom (1994)",1,"Crime"
466,"Serial Mom (1994)",1,"Horror"
467,"Shadow, The (1994)",1,"Action"
467,"Shadow, The (1994)",1,"Adventure"
467,"Shadow, The (1994)",1,"Fantasy"
467,"Shadow, The (1994)",1,"Mystery"
468,"Shadowlands (1993)",1,"Drama"
468,"Shadowlands (1993)",1,"Romance"
469,"Short Cuts (1993)",1,"Drama"
470,"Simple Twist of Fate, A (1994)",1,"Drama"
471,"Sirens (1994)",1,"Drama"
472,"Six Degrees of Separation (1993)",1,"Drama"
473,"Sleepless in Seattle (1993)",1,"Comedy"
473,"Sleepless in Seattle (1993)",1,"Drama"
473,"Sleepless in Seattle (1993)",1,"Romance"
474,"Sliver (1993)",1,"Thriller"
475,"Blade Runner (1982)",1,"Action"
475,"Blade Runner (1982)",1,"Sci-Fi"
475,"Blade Runner (1982)",1,"Thriller"
476,"Son in Law (1993)",1,"Comedy"
476,"Son in Law (1993)",1,"Drama"
476,"Son in Law (1993)",1,"Romance"
477,"So I Married an Axe Murderer (1993)",1,"Comedy"
477,"So I Married an Axe Murderer (1993)",1,"Romance"
477,"So I Married an Axe Murderer (1993)",1,"Thriller"
478,"Striking Distance (1993)",1,"Action"
478,"Striking Distance (1993)",1,"Crime"
479,"Super Mario Bros. (1993)",1,"Action"
479,"Super Mario Bros. (1993)",1,"Adventure"
479,"Super Mario Bros. (1993)",1,"Children"
479,"Super Mario Bros. (1993)",1,"Comedy"
479,"Super Mario Bros. (1993)",1,"Fantasy"
479,"Super Mario Bros. (1993)",1,"Sci-Fi"
480,"Surviving the Game (1994)",1,"Action"
480,"Surviving the Game (1994)",1,"Adventure"
480,"Surviving the Game (1994)",1,"Thriller"
481,"Terminal Velocity (1994)",1,"Action"
481,"Terminal Velocity (1994)",1,"Mystery"
481,"Terminal Velocity (1994)",1,"Thriller"
482,"Thirty-Two Short Films About Glenn Gould (1993)",1,"Drama"
482,"Thirty-Two Short Films About Glenn Gould (1993)",1,"Musical"
483,"Threesome (1994)",1,"Comedy"
483,"Threesome (1994)",1,"Romance"
484,"Nightmare Before Christmas, The (1993)",1,"Animation"
484,"Nightmare Before Christmas, The (1993)",1,"Children"
484,"Nightmare Before Christmas, The (1993)",1,"Fantasy"
484,"Nightmare Before Christmas, The (1993)",1,"Musical"
485,"Three Musketeers, The (1993)",1,"Action"
485,"Three Musketeers, The (1993)",1,"Adventure"
485,"Three Musketeers, The (1993)",1,"Comedy"
